friday_date,friday_type,drop_rate,is_drop,monday_date,open_to_open,open_to_close,close_to_open,close_to_close
2026-01-30,weekday_friday,-0.003649565020598544,True,2026-02-02,-0.004365064019636655,0.00849204523573266,-0.0023459486027692655,0.01053723445392607
2026-02-06,weekday_friday,0.024677668028259214,False,2026-02-09,0.02071287509537134,0.0225092873854158,-0.0013545226465149218,0.0004030519395286092
2026-02-13,weekday_friday,0.0009898333350053523,False,2026-02-17,0.0017353094828820304,0.001893488674464594,0.000493756509307941,0.0006517396532483843
2026-02-20,weekday_friday,0.004672696535852783,False,2026-02-23,0.0043294013442005674,-0.010521286342071612,-0.0018020743927542604,-0.016562097969120226
2026-02-27,weekday_friday,-0.010531025793898974,True,2026-03-02,-0.009322135118060126,-0.00708149805764402,-0.003746586073380631,-0.0014933386758766432
2026-03-06,weekday_friday,-0.009450317450219403,True,2026-03-09,-0.0055268607960428096,0.002230523816377117,-0.0027424269125424505,0.005036677667678013
2026-03-13,weekday_friday,-0.0025575901311599702,True,2026-03-16,0.0003889580751050836,0.0055081617192132,0.0031987668731050523,0.008332348908059783
2026-03-20,weekday_friday,-0.00964683062900551,True,2026-03-23,-0.0037373725187059836,0.005063991926432587,0.004966303937183891,0.013844559983379856
2026-03-27,weekday_friday,-0.017264292030419015,True,2026-03-30,-0.01353232884210065,-0.01499010167903847,0.002577521089437873,0.00109594159129478
2026-04-02,holiday_eve,-0.001311402084536284,True,2026-04-06,6.11121777489565e-05,0.0043150913622853615,-0.000698266538408987,0.0035524824622794604
2026-04-10,weekday_friday,-0.0055873403447673775,True,2026-04-13,-0.009983107281244852,0.00039127828703744427,-0.004139682237404463,0.006295936573350813
2026-04-17,weekday_friday,0.01788254115903376,False,2026-04-20,0.012985816179187593,0.013399589349344154,-0.0005067724229219639,-9.851055516507667e-05
2026-04-24,weekday_friday,-0.0016144566592851683,True,2026-04-27,-0.004219152963323092,-0.0030920337836372047,-0.0024072721375170136,-0.001278102099315226
2026-05-01,weekday_friday,-0.0030788419557691293,True,2026-05-04,-0.008346150994055224,-0.01787328788008724,-0.001668900890503977,-0.011260188261932202
2026-05-08,weekday_friday,0.00024580950322694584,False,2026-05-11,-0.0006458012792963652,0.0024884266690954338,-0.001211265088155944,0.001921189422473768
2026-05-15,weekday_friday,-0.0107321597915645,True,2026-05-18,-0.008997001833885965,-0.0048896323911781225,-0.0009112921671780017,0.0032295897844416555
2026-05-22,weekday_friday,0.0058473740145073005,False,2026-05-26,0.0049866511969776095,0.0005359658654802146,0.0021045838625812774,-0.0023333379413662536
2026-05-29,weekday_friday,0.007173861960630523,False,2026-06-01,0.007625794528301366,0.006006406618310534,0.002520760759657348,0.0009095773140717078
2026-06-05,weekday_friday,-0.013481815783719986,True,2026-06-08,-0.01187345147445551,-0.015966043415291842,0.0025645267017953,-0.0015878640099721286
2026-06-12,weekday_friday,0.00695222043314736,False,2026-06-15,0.004219465674360379,0.010211412413629883,0.0031695682388297453,0.009155250481412525
2026-06-18,holiday_eve,0.0014011432023730563,False,2026-06-22,-0.00032304747154188185,0.002731322819179649,-0.00018438607504844828,0.002870407875785297
